"zip","primary_city","state","lat","lon"
75000,"Paris","Île-de-France",48.8534,2.3488
75001,"Paris","Île-de-France",48.8592,2.3417
75001,"Paris","Île-de-France",48.8534,2.3488
75002,"Paris","Île-de-France",48.8655,2.3426
75003,"Paris","Île-de-France",48.8637,2.3615
75004,"Paris","Île-de-France",48.8601,2.3507
75005,"Paris","Île-de-France",48.8448,2.3471
75006,"Paris","Île-de-France",48.8493,2.33
75007,"Paris","Île-de-France",48.8565,2.321
75008,"Paris","Île-de-France",48.8763,2.3183
75009,"Paris","Île-de-France",48.8718,2.3399
75010,"Paris","Île-de-France",48.8709,2.3561
75011,"Paris","Île-de-France",48.8574,2.3795
75012,"Paris","Île-de-France",48.8412,2.3876
75013,"Paris","Île-de-France",48.8322,2.3561
75014,"Paris","Île-de-France",48.8331,2.3264
75015,"Paris","Île-de-France",48.8412,2.3003
75016,"Paris","Île-de-France",48.8637,2.2769
75017,"Paris","Île-de-France",48.8835,2.3219
75018,"Paris","Île-de-France",48.8925,2.3444
75019,"Paris","Île-de-France",48.8817,2.3822
75020,"Paris","Île-de-France",48.8534,2.3488
75020,"Paris","Île-de-France",48.8646,2.3984
75116,"Paris","Île-de-France",48.8637,2.2769
75303,"Paris","Île-de-France",48.8565,2.321
75348,"Paris","Île-de-France",48.8565,2.321
75349,"Paris","Île-de-France",48.8565,2.321
75350,"Paris","Île-de-France",48.8565,2.321
75352,"Paris","Île-de-France",48.8565,2.321
75353,"Paris","Île-de-France",48.8565,2.321
75355,"Paris","Île-de-France",48.8565,2.321
75356,"Paris","Île-de-France",48.8565,2.321
75357,"Paris","Île-de-France",48.8565,2.321
75358,"Paris","Île-de-France",48.8565,2.321
75359,"Paris","Île-de-France",48.8565,2.321
75700,"Paris","Île-de-France",48.8565,2.321
77000,"Seine-et-Marne","Île-de-France",48.5088,2.6636
77000,"Seine-et-Marne","Île-de-France",48.5333,2.6667
77000,"Seine-et-Marne","Île-de-France",48.528,2.6917
77000,"Seine-et-Marne","Île-de-France",48.5177,2.6788
77090,"Seine-et-Marne","Île-de-France",48.8357,2.6736
77100,"Seine-et-Marne","Île-de-France",48.9265,2.8613
77100,"Seine-et-Marne","Île-de-France",48.9294,2.8959
77100,"Seine-et-Marne","Île-de-France",48.9601,2.8788
77111,"Seine-et-Marne","Île-de-France",48.6592,2.7162
77111,"Seine-et-Marne","Île-de-France",48.6535,2.6997
77114,"Seine-et-Marne","Île-de-France",48.4529,3.3509
77114,"Seine-et-Marne","Île-de-France",48.4854,3.2934
77114,"Seine-et-Marne","Île-de-France",48.4552,3.3761
77114,"Seine-et-Marne","Île-de-France",48.4844,3.3463
77115,"Seine-et-Marne","Île-de-France",48.5672,2.7818
77115,"Seine-et-Marne","Île-de-France",48.5283,2.7546
77118,"Seine-et-Marne","Île-de-France",48.3987,3.1883
77118,"Seine-et-Marne","Île-de-France",48.4004,3.1189
77118,"Seine-et-Marne","Île-de-France",48.3974,3.1468
77120,"Seine-et-Marne","Île-de-France",48.7682,3.0387
77120,"Seine-et-Marne","Île-de-France",48.7767,3.1634
77120,"Seine-et-Marne","Île-de-France",48.7901,3.1245
77120,"Seine-et-Marne","Île-de-France",48.841,3.0967
77120,"Seine-et-Marne","Île-de-France",48.8421,3.0293
77120,"Seine-et-Marne","Île-de-France",48.8145,3.085
77120,"Seine-et-Marne","Île-de-France",48.8226,3.0388
77120,"Seine-et-Marne","Île-de-France",48.7631,3.0874
77120,"Seine-et-Marne","Île-de-France",48.7408,3.1289
77120,"Seine-et-Marne","Île-de-France",48.7607,3.0464
77122,"Seine-et-Marne","Île-de-France",49.0075,2.8261
77123,"Seine-et-Marne","Île-de-France",48.3467,2.4592
77123,"Seine-et-Marne","Île-de-France",48.357,2.5184
77123,"Seine-et-Marne","Île-de-France",48.367,2.508
77124,"Seine-et-Marne","Île-de-France",48.9765,2.8748
77124,"Seine-et-Marne","Île-de-France",48.9411,2.8602
77124,"Seine-et-Marne","Île-de-France",48.9865,2.861
77124,"Seine-et-Marne","Île-de-France",48.9667,2.85
77126,"Seine-et-Marne","Île-de-France",48.4106,3.0545
77126,"Seine-et-Marne","Île-de-France",48.4272,3.1198
77126,"Seine-et-Marne","Île-de-France",48.4184,3.0947
77127,"Seine-et-Marne","Île-de-France",48.6348,2.5481
77130,"Seine-et-Marne","Île-de-France",48.3607,3.0898
77130,"Seine-et-Marne","Île-de-France",48.3868,2.9016
77130,"Seine-et-Marne","Île-de-France",48.343,2.8987
77130,"Seine-et-Marne","Île-de-France",48.3877,3.0871
77130,"Seine-et-Marne","Île-de-France",48.3833,2.95
77130,"Seine-et-Marne","Île-de-France",48.3997,2.9978
77130,"Seine-et-Marne","Île-de-France",48.4195,2.9603
77130,"Seine-et-Marne","Île-de-France",48.373,2.9257
77130,"Seine-et-Marne","Île-de-France",48.363,2.9875
77130,"Seine-et-Marne","Île-de-France",48.3866,3.0356
77130,"Seine-et-Marne","Île-de-France",48.3148,2.8992
77130,"Seine-et-Marne","Île-de-France",48.3666,3.0541
77131,"Seine-et-Marne","Île-de-France",48.735,3.0122
77131,"Seine-et-Marne","Île-de-France",48.7371,2.9922
77133,"Seine-et-Marne","Île-de-France",48.4555,2.8314
77133,"Seine-et-Marne","Île-de-France",48.4604,2.8008
77134,"Seine-et-Marne","Île-de-France",48.4636,3.2296
77135,"Seine-et-Marne","Île-de-France",48.7977,2.7051
77138,"Seine-et-Marne","Île-de-France",48.9725,3.1821
77139,"Seine-et-Marne","Île-de-France",49.0349,2.9313
77139,"Seine-et-Marne","Île-de-France",49.0365,2.878
77139,"Seine-et-Marne","Île-de-France",49.0667,2.8833
77139,"Seine-et-Marne","Île-de-France",49.0667,2.9167
77139,"Seine-et-Marne","Île-de-France",49.0833,2.9667
77140,"Seine-et-Marne","Île-de-France",48.2697,2.7308
77140,"Seine-et-Marne","Île-de-France",48.2673,2.6797
77140,"Seine-et-Marne","Île-de-France",48.2751,2.6908
77140,"Seine-et-Marne","Île-de-France",48.2825,2.7931
77140,"Seine-et-Marne","Île-de-France",48.3067,2.7046
77141,"Seine-et-Marne","Île-de-France",48.6888,3.08
77144,"Seine-et-Marne","Île-de-France",48.8899,2.7734
77144,"Seine-et-Marne","Île-de-France",48.8742,2.7511
77145,"Seine-et-Marne","Île-de-France",49.0723,3.0233
77148,"Seine-et-Marne","Île-de-France",48.4256,2.997
77148,"Seine-et-Marne","Île-de-France",48.4216,3.0213
77150,"Seine-et-Marne","Île-de-France",48.7437,2.6152
77150,"Seine-et-Marne","Île-de-France",48.7318,2.6309
77151,"Seine-et-Marne","Île-de-France",48.6942,3.4394
77154,"Seine-et-Marne","Île-de-France",48.4713,2.9959
77154,"Seine-et-Marne","Île-de-France",48.4831,3.0492
77157,"Seine-et-Marne","Île-de-France",48.4667,3.25
77160,"Seine-et-Marne","Île-de-France",48.6214,3.2577
77160,"Seine-et-Marne","Île-de-France",48.5601,3.2195
77160,"Seine-et-Marne","Île-de-France",48.5829,3.1934
77160,"Seine-et-Marne","Île-de-France",48.5996,3.2612
77160,"Seine-et-Marne","Île-de-France",48.5543,3.1786
77160,"Seine-et-Marne","Île-de-France",48.55,3.3
77160,"Seine-et-Marne","Île-de-France",48.5918,3.2777
77160,"Seine-et-Marne","Île-de-France",48.5676,3.3241
77160,"Seine-et-Marne","Île-de-France",48.5294,3.3122
77160,"Seine-et-Marne","Île-de-France",48.5402,3.2838
77160,"Seine-et-Marne","Île-de-France",48.6146,3.1946
77163,"Seine-et-Marne","Île-de-France",48.8193,2.9191
77163,"Seine-et-Marne","Île-de-France",48.7888,2.9169
77163,"Seine-et-Marne","Île-de-France",48.8257,2.9022
77164,"Seine-et-Marne","Île-de-France",48.8235,2.7066
77165,"Seine-et-Marne","Île-de-France",49.0572,2.8481
77165,"Seine-et-Marne","Île-de-France",49,2.7833
77165,"Seine-et-Marne","Île-de-France",49.0198,2.7731
77165,"Seine-et-Marne","Île-de-France",49.044,2.8518
77165,"Seine-et-Marne","Île-de-France",49.0033,2.7691
77165,"Seine-et-Marne","Île-de-France",49.001,2.7893
77165,"Seine-et-Marne","Île-de-France",49.0387,2.8072
77166,"Seine-et-Marne","Île-de-France",48.6854,2.6678
77166,"Seine-et-Marne","Île-de-France",48.6667,2.6167
77167,"Seine-et-Marne","Île-de-France",48.2341,2.6262
77167,"Seine-et-Marne","Île-de-France",48.2444,2.6541
77167,"Seine-et-Marne","Île-de-France",48.2242,2.7445
77167,"Seine-et-Marne","Île-de-France",48.2331,2.7067
77167,"Seine-et-Marne","Île-de-France",48.2333,2.6667
77169,"Seine-et-Marne","Île-de-France",48.8207,3.1365
77169,"Seine-et-Marne","Île-de-France",48.7986,3.2032
77169,"Seine-et-Marne","Île-de-France",48.8113,3.1813
77169,"Seine-et-Marne","Île-de-France",48.8508,3.1444
77170,"Seine-et-Marne","Île-de-France",48.6925,2.6109
77170,"Seine-et-Marne","Île-de-France",48.6719,2.6973
77170,"Seine-et-Marne","Île-de-France",48.7166,2.5874
77171,"Seine-et-Marne","Île-de-France",48.4982,3.4177
77171,"Seine-et-Marne","Île-de-France",48.5781,3.388
77171,"Seine-et-Marne","Île-de-France",48.5417,3.4603
77171,"Seine-et-Marne","Île-de-France",48.5369,3.352
77173,"Seine-et-Marne","Île-de-France",48.7246,2.6611
77174,"Seine-et-Marne","Île-de-France",48.8158,2.7935
77174,"Seine-et-Marne","Île-de-France",48.8141,2.8295
77176,"Seine-et-Marne","Île-de-France",48.583,2.5629
77176,"Seine-et-Marne","Île-de-France",48.5741,2.5829
77177,"Seine-et-Marne","Île-de-France",48.8833,2.6333
77178,"Seine-et-Marne","Île-de-France",49.0714,2.7989
77178,"Seine-et-Marne","Île-de-France",49.0705,2.8182
77181,"Seine-et-Marne","Île-de-France",48.9152,2.6284
77181,"Seine-et-Marne","Île-de-France",48.9191,2.6043
77183,"Seine-et-Marne","Île-de-France",48.8283,2.6696
77184,"Seine-et-Marne","Île-de-France",48.8128,2.6214
77185,"Seine-et-Marne","Île-de-France",48.8354,2.63
77186,"Seine-et-Marne","Île-de-France",48.8487,2.6243
77190,"Seine-et-Marne","Île-de-France",48.494,2.5983
77190,"Seine-et-Marne","Île-de-France",48.5167,2.65
77200,"Seine-et-Marne","Île-de-France",48.85,2.65
77210,"Seine-et-Marne","Île-de-France",48.4295,2.7559
77210,"Seine-et-Marne","Île-de-France",48.4022,2.7202
77220,"Seine-et-Marne","Île-de-France",48.7632,2.7747
77220,"Seine-et-Marne","Île-de-France",48.7412,2.731
77220,"Seine-et-Marne","Île-de-France",48.7415,2.772
77220,"Seine-et-Marne","Île-de-France",48.7153,2.7411
77220,"Seine-et-Marne","Île-de-France",48.6999,2.7761
77230,"Seine-et-Marne","Île-de-France",49.0624,2.7171
77230,"Seine-et-Marne","Île-de-France",49.0484,2.6657
77230,"Seine-et-Marne","Île-de-France",49.0104,2.7349
77230,"Seine-et-Marne","Île-de-France",49.0137,2.7056
77230,"Seine-et-Marne","Île-de-France",49.0542,2.6778
77230,"Seine-et-Marne","Île-de-France",49.035,2.641
77230,"Seine-et-Marne","Île-de-France",49.0333,2.75
77230,"Seine-et-Marne","Île-de-France",49.0077,2.6721
77230,"Seine-et-Marne","Île-de-France",49.0471,2.6249
77230,"Seine-et-Marne","Île-de-France",49.0505,2.7703
77230,"Seine-et-Marne","Île-de-France",49.0019,2.7036
77230,"Seine-et-Marne","Île-de-France",49.037,2.6964
77230,"Seine-et-Marne","Île-de-France",49.0643,2.6025
77240,"Seine-et-Marne","Île-de-France",48.562,2.6082
77240,"Seine-et-Marne","Île-de-France",48.5574,2.5532
77240,"Seine-et-Marne","Île-de-France",48.5682,2.6201
77250,"Seine-et-Marne","Île-de-France",48.3736,2.8142
77250,"Seine-et-Marne","Île-de-France",48.301,2.8242
77250,"Seine-et-Marne","Île-de-France",48.3724,2.8171
77250,"Seine-et-Marne","Île-de-France",48.3345,2.7863
77250,"Seine-et-Marne","Île-de-France",48.3564,2.8234
77250,"Seine-et-Marne","Île-de-France",48.3278,2.8472
77250,"Seine-et-Marne","Île-de-France",48.3497,2.849
77250,"Seine-et-Marne","Île-de-France",48.3787,2.795
77260,"Seine-et-Marne","Île-de-France",48.9472,3.0833
77260,"Seine-et-Marne","Île-de-France",48.9603,3.1471
77260,"Seine-et-Marne","Île-de-France",48.9566,3.0727
77260,"Seine-et-Marne","Île-de-France",48.9374,3.1023
77260,"Seine-et-Marne","Île-de-France",48.9934,3.1724
77260,"Seine-et-Marne","Île-de-France",48.9724,3.1517
77260,"Seine-et-Marne","Île-de-France",48.9514,3.1272
77270,"Seine-et-Marne","Île-de-France",48.9421,2.6146
77280,"Seine-et-Marne","Île-de-France",49.0739,2.675
77290,"Seine-et-Marne","Île-de-France",48.9946,2.6645
77290,"Seine-et-Marne","Île-de-France",48.9833,2.6167
77300,"Seine-et-Marne","Île-de-France",48.4,2.7
77310,"Seine-et-Marne","Île-de-France",48.5248,2.5697
77310,"Seine-et-Marne","Île-de-France",48.5571,2.5284
77310,"Seine-et-Marne","Île-de-France",48.5182,2.5633
77320,"Seine-et-Marne","Île-de-France",48.795,3.2724
77320,"Seine-et-Marne","Île-de-France",48.8519,3.4286
77320,"Seine-et-Marne","Île-de-France",48.7884,3.4271
77320,"Seine-et-Marne","Île-de-France",48.7335,3.2734
77320,"Seine-et-Marne","Île-de-France",48.7785,3.3346
77320,"Seine-et-Marne","Île-de-France",48.7051,3.1972
77320,"Seine-et-Marne","Île-de-France",48.7628,3.3474
77320,"Seine-et-Marne","Île-de-France",48.7587,3.217
77320,"Seine-et-Marne","Île-de-France",48.7174,3.1714
77320,"Seine-et-Marne","Île-de-France",48.7422,3.3207
77320,"Seine-et-Marne","Île-de-France",48.7831,3.3068
77320,"Seine-et-Marne","Île-de-France",48.7359,3.4283
77320,"Seine-et-Marne","Île-de-France",48.7008,3.2448
77320,"Seine-et-Marne","Île-de-France",48.6937,3.3447
77320,"Seine-et-Marne","Île-de-France",48.7918,3.2327
77320,"Seine-et-Marne","Île-de-France",48.817,3.3616
77320,"Seine-et-Marne","Île-de-France",48.6966,3.3925
77320,"Seine-et-Marne","Île-de-France",48.7368,3.1957
77320,"Seine-et-Marne","Île-de-France",48.7465,3.269
77320,"Seine-et-Marne","Île-de-France",48.775,3.3919
77320,"Seine-et-Marne","Île-de-France",48.842,3.4773
77320,"Seine-et-Marne","Île-de-France",48.8296,3.44
77330,"Seine-et-Marne","Île-de-France",48.767,2.6687
77340,"Seine-et-Marne","Île-de-France",48.7981,2.6068
77350,"Seine-et-Marne","Île-de-France",48.5285,2.5894
77350,"Seine-et-Marne","Île-de-France",48.5316,2.6283
77350,"Seine-et-Marne","Île-de-France",48.5195,2.6065
77360,"Seine-et-Marne","Île-de-France",48.8765,2.6398
77370,"Seine-et-Marne","Île-de-France",48.5554,3.0131
77370,"Seine-et-Marne","Île-de-France",48.5588,3.1507
77370,"Seine-et-Marne","Île-de-France",48.5522,2.9523
77370,"Seine-et-Marne","Île-de-France",48.6293,3.0201
77370,"Seine-et-Marne","Île-de-France",48.5504,3.0662
77370,"Seine-et-Marne","Île-de-France",48.5891,3.1062
77370,"Seine-et-Marne","Île-de-France",48.6136,3.1169
77370,"Seine-et-Marne","Île-de-France",48.5265,3.001
77370,"Seine-et-Marne","Île-de-France",48.5803,3.1381
77370,"Seine-et-Marne","Île-de-France",48.6077,3.0158
77370,"Seine-et-Marne","Île-de-France",48.5939,3.0767
77370,"Seine-et-Marne","Île-de-France",48.5112,2.9718
77370,"Seine-et-Marne","Île-de-France",48.5541,3.106
77380,"Seine-et-Marne","Île-de-France",48.665,2.5696
77390,"Seine-et-Marne","Île-de-France",48.6445,2.8636
77390,"Seine-et-Marne","Île-de-France",48.6445,2.8368
77390,"Seine-et-Marne","Île-de-France",48.6364,2.7681
77390,"Seine-et-Marne","Île-de-France",48.6601,2.7741
77390,"Seine-et-Marne","Île-de-France",48.6105,2.8138
77390,"Seine-et-Marne","Île-de-France",48.6529,2.9044
77390,"Seine-et-Marne","Île-de-France",48.6207,2.7286
77390,"Seine-et-Marne","Île-de-France",48.6333,2.8
77390,"Seine-et-Marne","Île-de-France",48.5955,2.7418
77390,"Seine-et-Marne","Île-de-France",48.6779,2.7462
77390,"Seine-et-Marne","Île-de-France",48.6685,2.8401
77390,"Seine-et-Marne","Île-de-France",48.6534,2.8676
77390,"Seine-et-Marne","Île-de-France",48.5858,2.7779
77400,"Seine-et-Marne","Île-de-France",48.8667,2.7167
77400,"Seine-et-Marne","Île-de-France",48.8711,2.6804
77400,"Seine-et-Marne","Île-de-France",48.8885,2.7409
77400,"Seine-et-Marne","Île-de-France",48.8601,2.6907
77400,"Seine-et-Marne","Île-de-France",48.901,2.7059
77400,"Seine-et-Marne","Île-de-France",48.8869,2.7181
77400,"Seine-et-Marne","Île-de-France",48.8813,2.6823
77410,"Seine-et-Marne","Île-de-France",48.9667,2.7
77410,"Seine-et-Marne","Île-de-France",48.9449,2.6857
77410,"Seine-et-Marne","Île-de-France",48.983,2.7818
77410,"Seine-et-Marne","Île-de-France",48.9846,2.6948
77410,"Seine-et-Marne","Île-de-France",48.9267,2.7196
77410,"Seine-et-Marne","Île-de-France",48.9453,2.7765
77410,"Seine-et-Marne","Île-de-France",48.9175,2.6523
77410,"Seine-et-Marne","Île-de-France",48.9649,2.6735
77410,"Seine-et-Marne","Île-de-France",48.9308,2.7744
77410,"Seine-et-Marne","Île-de-France",48.971,2.7612
77410,"Seine-et-Marne","Île-de-France",48.9396,2.7413
77420,"Seine-et-Marne","Île-de-France",48.85,2.6
77430,"Seine-et-Marne","Île-de-France",48.3979,2.7978
77440,"Seine-et-Marne","Île-de-France",49.0464,3.0939
77440,"Seine-et-Marne","Île-de-France",48.9919,3.0552
77440,"Seine-et-Marne","Île-de-France",49,2.9833
77440,"Seine-et-Marne","Île-de-France",49.0159,3.0279
77440,"Seine-et-Marne","Île-de-France",49.0579,2.9892
77440,"Seine-et-Marne","Île-de-France",49.0214,3.103
77440,"Seine-et-Marne","Île-de-France",49.0389,3.1608
77440,"Seine-et-Marne","Île-de-France",48.9995,3.0061
77440,"Seine-et-Marne","Île-de-France",49.0421,2.962
77440,"Seine-et-Marne","Île-de-France",49.0027,3.0506
77440,"Seine-et-Marne","Île-de-France",48.9777,3.0207
77440,"Seine-et-Marne","Île-de-France",49.0245,3.0218
77440,"Seine-et-Marne","Île-de-France",49.0383,3.0571
77450,"Seine-et-Marne","Île-de-France",48.9052,2.8124
77450,"Seine-et-Marne","Île-de-France",48.8841,2.8291
77450,"Seine-et-Marne","Île-de-France",48.931,2.8084
77450,"Seine-et-Marne","Île-de-France",48.897,2.839
77450,"Seine-et-Marne","Île-de-France",48.9177,2.7635
77450,"Seine-et-Marne","Île-de-France",48.9425,2.8062
77450,"Seine-et-Marne","Île-de-France",48.9125,2.8272
77450,"Seine-et-Marne","Île-de-France",48.9095,2.7824
77460,"Seine-et-Marne","Île-de-France",48.183,2.7352
77460,"Seine-et-Marne","Île-de-France",48.1988,2.8203
77470,"Seine-et-Marne","Île-de-France",48.9569,2.9508
77470,"Seine-et-Marne","Île-de-France",48.9416,2.9901
77470,"Seine-et-Marne","Île-de-France",48.9382,2.9365
77470,"Seine-et-Marne","Île-de-France",48.9205,2.93
77470,"Seine-et-Marne","Île-de-France",48.9696,2.9364
77470,"Seine-et-Marne","Île-de-France",48.9233,2.9556
77470,"Seine-et-Marne","Île-de-France",48.9212,2.9714
77480,"Seine-et-Marne","Île-de-France",48.4178,3.2735
77480,"Seine-et-Marne","Île-de-France",48.4397,3.2089
77480,"Seine-et-Marne","Île-de-France",48.4257,3.3472
77480,"Seine-et-Marne","Île-de-France",48.4392,3.3187
77480,"Seine-et-Marne","Île-de-France",48.4204,3.2426
77480,"Seine-et-Marne","Île-de-France",48.4147,3.2283
77480,"Seine-et-Marne","Île-de-France",48.4137,3.2385
77480,"Seine-et-Marne","Île-de-France",48.4081,3.3098
77480,"Seine-et-Marne","Île-de-France",48.3832,3.2544
77480,"Seine-et-Marne","Île-de-France",48.4141,3.3903
77480,"Seine-et-Marne","Île-de-France",48.3972,3.3411
77480,"Seine-et-Marne","Île-de-France",48.4107,3.3587
77500,"Seine-et-Marne","Île-de-France",48.8811,2.5929
77510,"Seine-et-Marne","Île-de-France",48.839,3.2554
77510,"Seine-et-Marne","Île-de-France",48.862,3.3414
77510,"Seine-et-Marne","Île-de-France",48.8735,3.2517
77510,"Seine-et-Marne","Île-de-France",48.8664,3.1627
77510,"Seine-et-Marne","Île-de-France",48.8754,3.3658
77510,"Seine-et-Marne","Île-de-France",48.8757,3.297
77510,"Seine-et-Marne","Île-de-France",48.8567,3.3186
77510,"Seine-et-Marne","Île-de-France",48.8472,3.2323
77510,"Seine-et-Marne","Île-de-France",48.8355,3.2102
77510,"Seine-et-Marne","Île-de-France",48.8999,3.3104
77515,"Seine-et-Marne","Île-de-France",48.7996,2.9961
77515,"Seine-et-Marne","Île-de-France",48.8115,2.9692
77515,"Seine-et-Marne","Île-de-France",48.8167,3.0167
77515,"Seine-et-Marne","Île-de-France",48.7833,3.0302
77515,"Seine-et-Marne","Île-de-France",48.7655,2.9681
77520,"Seine-et-Marne","Île-de-France",48.4675,3.1806
77520,"Seine-et-Marne","Île-de-France",48.4397,3.1654
77520,"Seine-et-Marne","Île-de-France",48.4516,3.065
77520,"Seine-et-Marne","Île-de-France",48.4784,3.1823
77520,"Seine-et-Marne","Île-de-France",48.5121,3.1045
77520,"Seine-et-Marne","Île-de-France",48.49,3.1477
77520,"Seine-et-Marne","Île-de-France",48.5046,3.1465
77520,"Seine-et-Marne","Île-de-France",48.4903,3.175
77520,"Seine-et-Marne","Île-de-France",48.4789,3.1992
77520,"Seine-et-Marne","Île-de-France",48.4772,3.1316
77520,"Seine-et-Marne","Île-de-France",48.5123,3.1669
77520,"Seine-et-Marne","Île-de-France",48.4702,3.0865
77540,"Seine-et-Marne","Île-de-France",48.7167,3.0333
77540,"Seine-et-Marne","Île-de-France",48.7333,2.95
77540,"Seine-et-Marne","Île-de-France",48.6766,2.9371
77540,"Seine-et-Marne","Île-de-France",48.6913,3.0047
77540,"Seine-et-Marne","Île-de-France",48.6538,2.9933
77540,"Seine-et-Marne","Île-de-France",48.6833,2.9582
77540,"Seine-et-Marne","Île-de-France",48.6495,2.9612
77550,"Seine-et-Marne","Île-de-France",48.6261,2.6012
77550,"Seine-et-Marne","Île-de-France",48.628,2.6655
77550,"Seine-et-Marne","Île-de-France",48.6102,2.624
77550,"Seine-et-Marne","Île-de-France",48.6265,2.6965
77560,"Seine-et-Marne","Île-de-France",48.6351,3.3326
77560,"Seine-et-Marne","Île-de-France",48.6798,3.3563
77560,"Seine-et-Marne","Île-de-France",48.6263,3.4768
77560,"Seine-et-Marne","Île-de-France",48.65,3.4075
77560,"Seine-et-Marne","Île-de-France",48.6175,3.3342
77560,"Seine-et-Marne","Île-de-France",48.6968,3.2925
77560,"Seine-et-Marne","Île-de-France",48.6364,3.2861
77560,"Seine-et-Marne","Île-de-France",48.6167,3.4
77560,"Seine-et-Marne","Île-de-France",48.6711,3.2821
77560,"Seine-et-Marne","Île-de-France",48.6667,3.3167
77570,"Seine-et-Marne","Île-de-France",48.1654,2.6592
77570,"Seine-et-Marne","Île-de-France",48.1415,2.6087
77570,"Seine-et-Marne","Île-de-France",48.1472,2.6975
77570,"Seine-et-Marne","Île-de-France",48.2151,2.6097
77570,"Seine-et-Marne","Île-de-France",48.1877,2.6253
77570,"Seine-et-Marne","Île-de-France",48.1965,2.6583
77570,"Seine-et-Marne","Île-de-France",48.2,2.8667
77580,"Seine-et-Marne","Île-de-France",48.8833,2.9667
77580,"Seine-et-Marne","Île-de-France",48.8592,2.9074
77580,"Seine-et-Marne","Île-de-France",48.8525,2.8956
77580,"Seine-et-Marne","Île-de-France",48.8914,2.9289
77580,"Seine-et-Marne","Île-de-France",48.8996,3.0384
77580,"Seine-et-Marne","Île-de-France",48.8622,2.8527
77580,"Seine-et-Marne","Île-de-France",48.866,2.9923
77580,"Seine-et-Marne","Île-de-France",48.8958,2.9519
77580,"Seine-et-Marne","Île-de-France",48.8209,2.9597
77580,"Seine-et-Marne","Île-de-France",48.8818,2.9073
77580,"Seine-et-Marne","Île-de-France",48.8816,3.002
77580,"Seine-et-Marne","Île-de-France",48.861,2.8777
77590,"Seine-et-Marne","Île-de-France",48.4881,2.7008
77590,"Seine-et-Marne","Île-de-France",48.4735,2.7046
77590,"Seine-et-Marne","Île-de-France",48.4857,2.7653
77600,"Seine-et-Marne","Île-de-France",48.8548,2.7393
77600,"Seine-et-Marne","Île-de-France",48.8376,2.7543
77600,"Seine-et-Marne","Île-de-France",48.8562,2.7178
77600,"Seine-et-Marne","Île-de-France",48.849,2.6904
77600,"Seine-et-Marne","Île-de-France",48.841,2.7016
77600,"Seine-et-Marne","Île-de-France",48.853,2.705
77610,"Seine-et-Marne","Île-de-France",48.742,2.8404
77610,"Seine-et-Marne","Île-de-France",48.7278,2.88
77610,"Seine-et-Marne","Île-de-France",48.7102,2.8097
77610,"Seine-et-Marne","Île-de-France",48.7538,2.8655
77610,"Seine-et-Marne","Île-de-France",48.75,2.9
77610,"Seine-et-Marne","Île-de-France",48.7688,2.8316
77610,"Seine-et-Marne","Île-de-France",48.7065,2.8705
77620,"Seine-et-Marne","Île-de-France",48.153,2.8319
77620,"Seine-et-Marne","Île-de-France",48.1761,2.8728
77630,"Seine-et-Marne","Île-de-France",48.4435,2.6031
77630,"Seine-et-Marne","Île-de-France",48.4366,2.5668
77630,"Seine-et-Marne","Île-de-France",48.414,2.5668
77640,"Seine-et-Marne","Île-de-France",48.9266,3.1317
77640,"Seine-et-Marne","Île-de-France",48.9277,3.0665
77650,"Seine-et-Marne","Île-de-France",48.5333,3.2
77650,"Seine-et-Marne","Île-de-France",48.5264,3.1778
77650,"Seine-et-Marne","Île-de-France",48.5089,3.2022
77650,"Seine-et-Marne","Île-de-France",48.5118,3.295
77650,"Seine-et-Marne","Île-de-France",48.4983,3.2319
77650,"Seine-et-Marne","Île-de-France",48.515,3.2468
77650,"Seine-et-Marne","Île-de-France",48.4823,3.2513
77650,"Seine-et-Marne","Île-de-France",48.5305,3.2552
77660,"Seine-et-Marne","Île-de-France",48.9514,3.0196
77660,"Seine-et-Marne","Île-de-France",48.9582,3.0219
77670,"Seine-et-Marne","Île-de-France",48.3879,2.8472
77670,"Seine-et-Marne","Île-de-France",48.3846,2.8158
77680,"Seine-et-Marne","Île-de-France",48.7916,2.6475
77690,"Seine-et-Marne","Île-de-France",48.3357,2.7442
77690,"Seine-et-Marne","Île-de-France",48.3203,2.7455
77700,"Seine-et-Marne","Île-de-France",48.8473,2.8235
77700,"Seine-et-Marne","Île-de-France",48.8833,2.7667
77700,"Seine-et-Marne","Île-de-France",48.8632,2.8155
77700,"Seine-et-Marne","Île-de-France",48.8929,2.7967
77700,"Seine-et-Marne","Île-de-France",48.8453,2.7861
77710,"Seine-et-Marne","Île-de-France",48.2779,2.802
77710,"Seine-et-Marne","Île-de-France",48.2567,2.8114
77710,"Seine-et-Marne","Île-de-France",48.2667,2.9
77710,"Seine-et-Marne","Île-de-France",48.2425,2.8596
77710,"Seine-et-Marne","Île-de-France",48.2106,2.9403
77710,"Seine-et-Marne","Île-de-France",48.267,2.8669
77710,"Seine-et-Marne","Île-de-France",48.2272,2.9369
77710,"Seine-et-Marne","Île-de-France",48.2126,2.824
77710,"Seine-et-Marne","Île-de-France",48.2539,2.9424
77710,"Seine-et-Marne","Île-de-France",48.2333,2.9
77720,"Seine-et-Marne","Île-de-France",48.6333,2.8833
77720,"Seine-et-Marne","Île-de-France",48.6069,2.9695
